"Close Month","Program Administrator Name","Program Administrator NPN","Program Administrator License Number","Carrier","Appointment Type","Producer Last Name","Producer First Name","Producer Entity Name","Producer Resident City","Producer Resident State","Producer Zip Code","FEIN","NPN","License Number","Transaction Type","Transaction State","Transaction Date"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","IA","01/26/26"
"202601","Ahoy MIT LLC","20213360","910963","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","ID","01/26/26"
"202601","Ahoy MIT LLC","20213360","3771442","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","IN","01/26/26"
"202601","Ahoy MIT LLC","20213360","1192418","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","KY","01/26/26"
"202601","Ahoy MIT LLC","20213360","984969","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","LA","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001839788","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","MA","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001789374","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","MD","01/26/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","MI","01/26/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","NC","01/26/26"
"202601","Ahoy MIT LLC","20213360","1491897","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","OH","01/26/26"
"202601","Ahoy MIT LLC","20213360","3002197096","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","OK","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001791685","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","OR","01/26/26"
"202601","Ahoy MIT LLC","20213360","1062242","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","PA","01/26/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","SC","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","TN","01/26/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","TX","01/26/26"
"202601","Ahoy MIT LLC","20213360","154053","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","VA","01/26/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","WI","01/26/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","WV","01/26/26"
"202601","Ahoy MIT LLC","20213360","532514","Spinnaker Insurance Company","Agent","Adie","Mohammed","","Austin","TX","78731","","19745845","","Appointment","WY","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agent","Leetzow","Gari","","Carson City","NV","89701","","16189784","","Appointment","AZ","01/26/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agent","Leetzow","Gari","","Carson City","NV","89701","","16189784","","Appointment","CA","01/26/26"
"202601","Ahoy MIT LLC","20213360","910963","Spinnaker Insurance Company","Agent","Leetzow","Gari","","Carson City","NV","89701","","16189784","","Appointment","ID","01/26/26"
"202601","Ahoy MIT LLC","20213360","3777779","Spinnaker Insurance Company","Agent","Leetzow","Gari","","Carson City","NV","89701","","16189784","","Appointment","NV","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001791685","Spinnaker Insurance Company","Agent","Leetzow","Gari","","Carson City","NV","89701","","16189784","","Appointment","OR","01/26/26"
"202601","Ahoy MIT LLC","20213360","913270","Spinnaker Insurance Company","Agent","Leetzow","Gari","","Carson City","NV","89701","","16189784","","Appointment","UT","01/26/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agent","Leetzow","Gari","","Carson City","NV","89701","","16189784","","Appointment","WA","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agent","Marhone","Vadwatie","","Toms River","NJ","8753","","16101729","","Appointment","NJ","01/26/26"
"202601","Ahoy MIT LLC","20213360","1868296","Spinnaker Insurance Company","Agent","Marhone","Vadwatie","","Toms River","NJ","8753","","16101729","","Appointment","NY","01/26/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","PEREZ","Alberto","","San Antonio","TX","78253","","21644330","","Appointment","TX","01/26/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","PRADO","MARIO ANTONIO","","MIAMI","FL","33183","","248944","","Appointment","FL","01/26/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Pourzand","Babak","","Houston","TX","77084","","22090835","","Appointment","TX","01/26/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Ravvarapu","Anand","","Argyle","TX","76226","","21160463","","Appointment","TX","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agent","Sheridan","Timothy","","blauvelt","NY","10913","","2283193","","Appointment","NJ","01/26/26"
"202601","Ahoy MIT LLC","20213360","1868296","Spinnaker Insurance Company","Agent","Sheridan","Timothy","","blauvelt","NY","10913","","2283193","","Appointment","NY","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agent","White","Cameron","","Phoenix","AZ","85012","","19065279","","Appointment","AZ","01/26/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","White","Cameron","","Phoenix","AZ","85012","","19065279","","Appointment","FL","01/26/26"
"202601","Ahoy MIT LLC","20213360","PRN406512","Spinnaker Insurance Company","Agent","White","Cameron","","Phoenix","AZ","85012","","19065279","","Appointment","ME","01/26/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agent","White","Cameron","","Phoenix","AZ","85012","","19065279","","Appointment","MI","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agent","White","Cameron","","Phoenix","AZ","85012","","19065279","","Appointment","TN","01/26/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agent","White","Cameron","","Phoenix","AZ","85012","","19065279","","Appointment","WA","01/26/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agency","","","ABBA INSURANCE AND INVESTMENTS","6938 Southwest 128th Place MIAMI, FL 33183","FL","","","","","Appointment","FL","01/26/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agency","","","AFFORDABLE HOME INSURANCE","4008 LEGENDARY DR SUITE 400 Destin FL 32541","FL","","","8906183","","Appointment","FL","01/26/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","AFFORDABLE HOME INSURANCE","4008 LEGENDARY DR SUITE 400 Destin FL 32541","FL","","","8906183","","Appointment","NC","01/26/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agency","","","Anand Kumar Ravvarapu","618 Blue Horizon Way Argyle, TX 76226","TX","","","","","Appointment","TX","01/26/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agency","","","BPSCO-Group","18514 Mill Path Ct Houston, TX 77084","TX","","","","","Appointment","TX","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agency","","","CW Risk Advisors LLC","3101 N Central Ave Ste 183 #6620 Phoenix, AZ 85012","AZ","","","","","Appointment","AZ","01/26/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agency","","","CW Risk Advisors LLC","3101 N Central Ave Ste 183 #6620 Phoenix, AZ 85012","AZ","","","","","Appointment","FL","01/26/26"
"202601","Ahoy MIT LLC","20213360","PRN406512","Spinnaker Insurance Company","Agency","","","CW Risk Advisors LLC","3101 N Central Ave Ste 183 #6620 Phoenix, AZ 85012","AZ","","","","","Appointment","ME","01/26/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agency","","","CW Risk Advisors LLC","3101 N Central Ave Ste 183 #6620 Phoenix, AZ 85012","AZ","","","","","Appointment","MI","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agency","","","CW Risk Advisors LLC","3101 N Central Ave Ste 183 #6620 Phoenix, AZ 85012","AZ","","","","","Appointment","TN","01/26/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agency","","","CW Risk Advisors LLC","3101 N Central Ave Ste 183 #6620 Phoenix, AZ 85012","AZ","","","","","Appointment","WA","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agency","","","G & S Insurance Services","2208 Pinion Hills Drive Carson City, NV 89701","NV","","","","","Appointment","AZ","01/26/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agency","","","G & S Insurance Services","2208 Pinion Hills Drive Carson City, NV 89701","NV","","","","","Appointment","CA","01/26/26"
"202601","Ahoy MIT LLC","20213360","910963","Spinnaker Insurance Company","Agency","","","G & S Insurance Services","2208 Pinion Hills Drive Carson City, NV 89701","NV","","","","","Appointment","ID","01/26/26"
"202601","Ahoy MIT LLC","20213360","3777779","Spinnaker Insurance Company","Agency","","","G & S Insurance Services","2208 Pinion Hills Drive Carson City, NV 89701","NV","","","","","Appointment","NV","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001791685","Spinnaker Insurance Company","Agency","","","G & S Insurance Services","2208 Pinion Hills Drive Carson City, NV 89701","NV","","","","","Appointment","OR","01/26/26"
"202601","Ahoy MIT LLC","20213360","913270","Spinnaker Insurance Company","Agency","","","G & S Insurance Services","2208 Pinion Hills Drive Carson City, NV 89701","NV","","","","","Appointment","UT","01/26/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agency","","","G & S Insurance Services","2208 Pinion Hills Drive Carson City, NV 89701","NV","","","","","Appointment","WA","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001853783","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","AL","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001789359","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","AR","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","AZ","01/26/26"
"202601","Ahoy MIT LLC","20213360","734866","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","CO","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001789336","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","CT","01/26/26"
"202601","Ahoy MIT LLC","20213360","226272","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","GA","01/26/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","IA","01/26/26"
"202601","Ahoy MIT LLC","20213360","910963","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","ID","01/26/26"
"202601","Ahoy MIT LLC","20213360","3771442","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","IN","01/26/26"
"202601","Ahoy MIT LLC","20213360","1192418","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","KY","01/26/26"
"202601","Ahoy MIT LLC","20213360","984969","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","LA","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001839788","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","MA","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001789374","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","MD","01/26/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","MI","01/26/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","NC","01/26/26"
"202601","Ahoy MIT LLC","20213360","1491897","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","OH","01/26/26"
"202601","Ahoy MIT LLC","20213360","3002197096","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","OK","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001791685","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","OR","01/26/26"
"202601","Ahoy MIT LLC","20213360","1062242","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","PA","01/26/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","SC","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","TN","01/26/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","TX","01/26/26"
"202601","Ahoy MIT LLC","20213360","154053","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","VA","01/26/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","WI","01/26/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","WV","01/26/26"
"202601","Ahoy MIT LLC","20213360","532514","Spinnaker Insurance Company","Agency","","","Overdelivery Risk Advisors LLC","5900 Balcones Drive Austin, TX 78731","TX","","","","","Appointment","WY","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agency","","","Sheridan Associates Insurance","99 yale terrace blauvelt, NY 10913","NY","","","","","Appointment","NJ","01/26/26"
"202601","Ahoy MIT LLC","20213360","1868296","Spinnaker Insurance Company","Agency","","","Sheridan Associates Insurance","99 yale terrace blauvelt, NY 10913","NY","","","","","Appointment","NY","01/26/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agency","","","SureCover Insurance Agency","327 Red Quill Nest San Antonio, TX 78253","TX","","","","","Appointment","TX","01/26/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agency","","","V.Marhone","95 Tennyson Avenue Toms River, NJ 8753","NJ","","","","","Appointment","NJ","01/26/26"
"202601","Ahoy MIT LLC","20213360","1868296","Spinnaker Insurance Company","Agency","","","V.Marhone","95 Tennyson Avenue Toms River, NJ 8753","NJ","","","","","Appointment","NY","01/26/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agent","Maurice","Rebekah","","Montrose","CA","91020","","7594074","","Appointment","CA","01/27/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Meyers","Alan","","Destin","FL","32541","","20563848","","Appointment","FL","01/27/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Radcliffe","Maureen","","Ponte Vedra","FL","32082","","15646107","","Appointment","FL","01/27/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Wallace","Andrew","","St. Petersburg","FL","33701","","477625","","Termination","FL","01/27/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agency","","","Prodigy Insurance Services, Inc","3701 Ocean View Blvd #D Montrose CA 91020","CA","","","7331719","","Appointment","CA","01/27/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agency","","","South Pinellas Management Co. Inc","327 11th Avenue North St. Petersburg, FL 33701","FL","","","","","Termination","FL","01/27/26"
"202601","Ahoy MIT LLC","20213360","3001853783","Spinnaker Insurance Company","Agent","Rivera","Ingrid","","Pace","FL","32571","","3533345","","Appointment","AL","01/28/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Rivera","Ingrid","","Pace","FL","32571","","3533345","","Appointment","FL","01/28/26"
"202601","Ahoy MIT LLC","20213360","3001853783","Spinnaker Insurance Company","Agency","","","DHL ENTERPRISES INC DBA FLORIDA INSURANCE AGENCY","3763 HWY 90 Pace FL 32571","FL","","","8215674","","Appointment","AL","01/28/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agency","","","DHL ENTERPRISES INC DBA FLORIDA INSURANCE AGENCY","3763 HWY 90 Pace FL 32571","FL","","","8215674","","Appointment","FL","01/28/26"
"202601","Ahoy MIT LLC","20213360","3771442","Spinnaker Insurance Company","Agent","Bartram","Klaus","","Middletown Township","NJ","7748","","7460137","","Appointment","IN","01/29/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Bartram","Klaus","","Middletown Township","NJ","7748","","7460137","","Appointment","NC","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agent","Bartram","Klaus","","Middletown Township","NJ","7748","","7460137","","Appointment","NJ","01/29/26"
"202601","Ahoy MIT LLC","20213360","1491897","Spinnaker Insurance Company","Agent","Bartram","Klaus","","Middletown Township","NJ","7748","","7460137","","Appointment","OH","01/29/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Brigance","Allison","","Montgomery","TX","77316","","15662399","","Appointment","TX","01/29/26"
"202601","Ahoy MIT LLC","20213360","17752797","Spinnaker Insurance Company","Agent","Brown","Warner E","","Chicago","IL","60617","","2199251","","Appointment","IL","01/29/26"
"202601","Ahoy MIT LLC","20213360","3771442","Spinnaker Insurance Company","Agent","Brown","Warner E","","Chicago","IL","60617","","2199251","","Appointment","IN","01/29/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agent","Brown","Warner E","","Chicago","IL","60617","","2199251","","Appointment","MI","01/29/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Cantu","Gladys","","Eagle Pass","TX","78852","","15734098","","Appointment","TX","01/29/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agent","Davudians","Danny","","Los Angeles","CA","91307","","22094489","","Appointment","CA","01/29/26"
"202601","Ahoy MIT LLC","20213360","984969","Spinnaker Insurance Company","Agent","GORECKI","ANGELIKA","","COPIAGUE","NY","11726","","16554715","","Appointment","LA","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001839788","Spinnaker Insurance Company","Agent","GORECKI","ANGELIKA","","COPIAGUE","NY","11726","","16554715","","Appointment","MA","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001710709","Spinnaker Insurance Company","Agent","GORECKI","ANGELIKA","","COPIAGUE","NY","11726","","16554715","","Appointment","MO","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agent","GORECKI","ANGELIKA","","COPIAGUE","NY","11726","","16554715","","Appointment","NJ","01/29/26"
"202601","Ahoy MIT LLC","20213360","1868296","Spinnaker Insurance Company","Agent","GORECKI","ANGELIKA","","COPIAGUE","NY","11726","","16554715","","Appointment","NY","01/29/26"
"202601","Ahoy MIT LLC","20213360","1062242","Spinnaker Insurance Company","Agent","GORECKI","ANGELIKA","","COPIAGUE","NY","11726","","16554715","","Appointment","PA","01/29/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Garcia Reis","Lora","","Clearwater","FL","33759","","1643615","","Appointment","FL","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001789359","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","AR","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","AZ","01/29/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","CA","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001789336","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","CT","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001710854","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","DE","01/29/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","FL","01/29/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","IA","01/29/26"
"202601","Ahoy MIT LLC","20213360","3771442","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","IN","01/29/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","KS","01/29/26"
"202601","Ahoy MIT LLC","20213360","984969","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","LA","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001839788","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","MA","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001789374","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","MD","01/29/26"
"202601","Ahoy MIT LLC","20213360","PRN406512","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","ME","01/29/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","MI","01/29/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","NE","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","NJ","01/29/26"
"202601","Ahoy MIT LLC","20213360","3003223672","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","NM","01/29/26"
"202601","Ahoy MIT LLC","20213360","1868296","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","NY","01/29/26"
"202601","Ahoy MIT LLC","20213360","1491897","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","OH","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001791685","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","OR","01/29/26"
"202601","Ahoy MIT LLC","20213360","1062242","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","PA","01/29/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","SC","01/29/26"
"202601","Ahoy MIT LLC","20213360","40623974","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","SD","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","TN","01/29/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","TX","01/29/26"
"202601","Ahoy MIT LLC","20213360","154053","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","VA","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001710769","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","VT","01/29/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","WA","01/29/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Gilkes","Ephraim","","Bellaire","TX","77401","","17600481","","Appointment","WV","01/29/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Hines","Jay Lynn","","Willis","TX","77318","","8390849","","Appointment","TX","01/29/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Hodges","Matthew","","Tallahassee","FL","32308","","18178812","","Appointment","FL","01/29/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agent","Johnson","Scott","","Cave Creek","AZ","85331","","19291826","","Appointment","AZ","01/29/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Jones","Ashley","","Killeen","TX","76542","","21383845","","Termination","TX","01/29/26"
